,GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
7887,FALSE,Adolescent,Prole,Adventurous,Older,,EggShell,,Economy,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Many
7888,FALSE,Senior,Middle,Cautious,Current,,Football,,FamilySedan,Excellent,TwentyThou,TRUE,Normal,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
7889,FALSE,Adolescent,UpperMiddle,Normal,Current,,Tank,,FamilySedan,Poor,Domino,TRUE,SubStandard,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many
7890,FALSE,Adult,Prole,Adventurous,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,One
7891,FALSE,Senior,UpperMiddle,Cautious,Current,Mild,Football,Mild,Luxury,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,TenThou,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero
7892,FALSE,Adult,Middle,Adventurous,Current,,Tank,,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Many
7893,FALSE,Adult,UpperMiddle,Cautious,Current,,Tank,,Luxury,Excellent,TwentyThou,TRUE,Expert,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
7894,FALSE,Adolescent,Middle,Normal,Older,Severe,EggShell,Severe,SportsCar,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,Suburb,FALSE,HundredThou,TenThou,FALSE,Thousand,Fair,FALSE,Thousand,Many
7895,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
7896,FALSE,Adult,Prole,Adventurous,Older,,EggShell,,Economy,Poor,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
7897,FALSE,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
7898,FALSE,Senior,Middle,Cautious,Current,,Football,,FamilySedan,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,One
7899,FALSE,Adolescent,Prole,Adventurous,Older,,Football,,Economy,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,TenThou,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero
7900,FALSE,Adult,UpperMiddle,Cautious,Current,,Football,,FamilySedan,Excellent,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
7901,FALSE,Adult,Middle,Normal,Older,Severe,Football,Severe,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,Secure,FALSE,HundredThou,HundredThou,TRUE,Thousand,Good,FALSE,Thousand,Many
7902,FALSE,Adult,Middle,Normal,Older,Severe,Football,Severe,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,Suburb,FALSE,HundredThou,TenThou,TRUE,Thousand,Good,FALSE,Thousand,One
7903,FALSE,Senior,Middle,Normal,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
7904,FALSE,Adolescent,Middle,Adventurous,Current,Mild,EggShell,Mild,FamilySedan,Poor,FiftyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many
7905,FALSE,Senior,Middle,Cautious,Current,,Football,,FamilySedan,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
7906,FALSE,Adult,Prole,Normal,Older,Severe,EggShell,Severe,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,HundredThou,FALSE,Million,Poor,TRUE,Thousand,One
7907,FALSE,Adult,Middle,Cautious,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
7908,FALSE,Senior,UpperMiddle,Cautious,Current,Severe,Football,Severe,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,TRUE,TenThou,FALSE,TenThou,Secure,TRUE,TenThou,TenThou,TRUE,TenThou,Good,TRUE,Thousand,One
7909,FALSE,Senior,Middle,Cautious,Older,,Tank,,FamilySedan,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Zero
7910,FALSE,Adult,Middle,Normal,Current,,Football,,FamilySedan,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Rural,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many
7911,FALSE,Adult,Prole,Adventurous,Older,Moderate,EggShell,Moderate,Economy,Poor,Domino,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
7912,FALSE,Adult,UpperMiddle,Normal,Older,,EggShell,,Luxury,Excellent,TwentyThou,TRUE,Expert,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
7913,FALSE,Adult,UpperMiddle,Adventurous,Older,,EggShell,,SportsCar,Excellent,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
7914,FALSE,Senior,Middle,Cautious,Current,,EggShell,,Economy,Excellent,FiftyThou,FALSE,Expert,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
7915,FALSE,Senior,UpperMiddle,Normal,Current,,Football,,Luxury,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
7916,FALSE,Senior,Middle,Cautious,Older,,Tank,,FamilySedan,Excellent,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
7917,FALSE,Adult,Prole,Adventurous,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,TenThou,FALSE,Million,Fair,FALSE,Thousand,Many
7918,FALSE,Senior,UpperMiddle,Normal,Current,,EggShell,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
7919,TRUE,Adolescent,Middle,Psychopath,Older,,Football,,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
7920,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
7921,FALSE,Adolescent,Middle,Normal,Older,,EggShell,,SportsCar,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
7922,FALSE,Senior,Prole,Cautious,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
7923,FALSE,Adult,Middle,Cautious,Older,,EggShell,,SportsCar,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
7924,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero
7925,FALSE,Adult,Middle,Normal,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
7926,FALSE,Senior,Prole,Cautious,Older,,EggShell,,Economy,Excellent,FiveThou,FALSE,Normal,TRUE,Thousand,FALSE,TenThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
7927,FALSE,Adolescent,Middle,Cautious,Older,,Football,,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
7928,FALSE,Adult,Middle,Adventurous,Current,,Football,,FamilySedan,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,TRUE,Thousand,One
7929,FALSE,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
7930,FALSE,Adolescent,Prole,Normal,Current,,Football,,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,TenThou,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,One
7931,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
7932,TRUE,Adolescent,UpperMiddle,Cautious,Current,,Football,,Luxury,Excellent,Domino,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
7933,FALSE,Adult,Middle,Normal,Older,Severe,EggShell,Severe,SportsCar,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,Suburb,TRUE,HundredThou,HundredThou,FALSE,TenThou,Fair,FALSE,Thousand,Many
7934,FALSE,Adult,Prole,Normal,Older,,EggShell,,SportsCar,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
7935,FALSE,Senior,Middle,Cautious,Older,,Football,,FamilySedan,Excellent,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
7936,FALSE,Adult,Middle,Normal,Current,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
7937,FALSE,Adult,Prole,Adventurous,Older,,EggShell,,Economy,Excellent,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
7938,FALSE,Senior,Prole,Cautious,Older,,Tank,,FamilySedan,Excellent,Domino,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Zero
7939,FALSE,Senior,Prole,Cautious,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,One
7940,FALSE,Adult,Prole,Adventurous,Older,Severe,Football,Severe,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,HundredThou,FALSE,Thousand,Good,FALSE,Thousand,Many
7941,FALSE,Senior,Prole,Normal,Current,Mild,Football,Mild,Economy,Excellent,TwentyThou,FALSE,Expert,TRUE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
7942,FALSE,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Zero
7943,FALSE,Adult,UpperMiddle,Normal,Current,,Football,,Luxury,Normal,Domino,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
7944,FALSE,Adult,Prole,Adventurous,Older,,Tank,,FamilySedan,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero
7945,FALSE,Adolescent,Prole,Normal,Older,Severe,EggShell,Moderate,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,Thousand,FALSE,HundredThou,Poor,FALSE,Thousand,Zero
7946,TRUE,Adolescent,UpperMiddle,Adventurous,Current,,Tank,,Luxury,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
7947,FALSE,Adult,Prole,Cautious,Older,,EggShell,,Economy,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
7948,FALSE,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many
7949,FALSE,Adolescent,Middle,Normal,Older,,EggShell,,Economy,Poor,Domino,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
7950,FALSE,Senior,UpperMiddle,Cautious,Current,,Football,,Luxury,Excellent,FiveThou,TRUE,Expert,TRUE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
7951,FALSE,Adult,Middle,Normal,Older,,EggShell,,SportsCar,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
7952,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
7953,FALSE,Adult,Middle,Normal,Older,Mild,Football,Mild,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Rural,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
7954,FALSE,Adult,Prole,Normal,Older,Moderate,EggShell,Moderate,SportsCar,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Million,Many
7955,FALSE,Senior,Prole,Normal,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
7956,FALSE,Adult,UpperMiddle,Adventurous,Current,,Tank,Mild,Luxury,Poor,FiftyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many
7957,FALSE,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,FALSE,Thousand,Excellent,FALSE,Thousand,Zero
7958,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
7959,FALSE,Adult,UpperMiddle,Adventurous,Current,,EggShell,,SportsCar,Normal,Domino,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Many
7960,FALSE,Adolescent,Prole,Psychopath,Current,Moderate,EggShell,Moderate,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Many
7961,FALSE,Adult,UpperMiddle,Cautious,Current,Mild,Football,Mild,FamilySedan,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,TRUE,Thousand,Zero
7962,FALSE,Adolescent,Prole,Normal,Older,,Tank,Mild,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Many
7963,FALSE,Senior,Prole,Normal,Older,Mild,Football,Moderate,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Million,Fair,TRUE,TenThou,Many
7964,FALSE,Adult,Prole,Normal,Older,Moderate,EggShell,Moderate,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Many
7965,FALSE,Adult,Prole,Adventurous,Older,,EggShell,,SportsCar,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
7966,FALSE,Adolescent,Prole,Adventurous,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
7967,FALSE,Adult,Middle,Cautious,Current,,EggShell,,FamilySedan,Excellent,FiftyThou,TRUE,Expert,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
7968,FALSE,Adult,Middle,Adventurous,Older,,Football,,Economy,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Many
7969,FALSE,Adult,UpperMiddle,Normal,Current,,EggShell,,SportsCar,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Rural,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
7970,FALSE,Adult,Prole,Cautious,Current,,Football,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,TRUE,TenThou,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Zero
7971,FALSE,Adult,Prole,Normal,Current,,Football,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Zero
7972,FALSE,Senior,UpperMiddle,Normal,Older,,Football,,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
7973,FALSE,Adult,UpperMiddle,Normal,Current,,Football,,Luxury,Excellent,FiveThou,TRUE,Expert,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
7974,FALSE,Adult,Prole,Adventurous,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One
7975,FALSE,Adult,Middle,Cautious,Current,,EggShell,,FamilySedan,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
7976,FALSE,Adolescent,Prole,Psychopath,Older,Mild,Tank,Moderate,FamilySedan,Poor,Domino,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Many
7977,TRUE,Adolescent,Prole,Adventurous,Older,Severe,EggShell,Moderate,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,Million,HundredThou,TRUE,HundredThou,Poor,FALSE,Thousand,Many
7978,FALSE,Adult,UpperMiddle,Cautious,Current,,Football,,Luxury,Normal,Domino,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
7979,FALSE,Adult,Middle,Normal,Current,,EggShell,,SportsCar,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
7980,FALSE,Adult,Prole,Normal,Older,,EggShell,,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
7981,FALSE,Adult,Prole,Adventurous,Current,,Football,,Economy,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,One
7982,FALSE,Adult,Prole,Cautious,Older,,EggShell,,SportsCar,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One
7983,FALSE,Adolescent,Prole,Normal,Current,Mild,Football,Mild,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Many
7984,FALSE,Adult,Middle,Normal,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
7985,FALSE,Adult,Middle,Cautious,Older,,Football,,FamilySedan,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
7986,FALSE,Adult,Middle,Cautious,Older,,Tank,,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
7987,FALSE,Adult,Prole,Normal,Older,Moderate,Football,Mild,SportsCar,Normal,TwentyThou,FALSE,Normal,FALSE,TenThou,FALSE,TenThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
7988,FALSE,Senior,Prole,Cautious,Older,,EggShell,,Economy,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
7989,FALSE,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
7990,FALSE,Adult,Middle,Normal,Older,,EggShell,,SportsCar,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiftyThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
7991,FALSE,Senior,UpperMiddle,Normal,Current,,EggShell,,SportsCar,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
7992,TRUE,Adolescent,Middle,Normal,Current,Moderate,Football,Moderate,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Suburb,TRUE,HundredThou,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Many
7993,FALSE,Senior,Prole,Cautious,Older,,EggShell,,Economy,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
7994,FALSE,Adult,Middle,Normal,Older,,Football,,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
7995,FALSE,Adult,Middle,Normal,Older,,Tank,,FamilySedan,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero
7996,FALSE,Adult,Middle,Normal,Current,,Football,,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
